transaction_id,date_time,user_id,account_num,type,status,merchant,description,amount,tax_amount,category,category_code,device_used,previous_balance,new_balance
841ec748-1479-433a-87ad-fe081cf32b7e,2023-08-04 13:58:30,4541,1514-9119-9931-7779,Credit Card,Cleared,McDonald's,Dining purchase at McDonald's,336.68,33.67,Dining,103,Mobile,1000,629.65
ec1e8e6f-7a1a-45f0-8f97-8317f5f61da5,2022-07-02 13:58:30,2755,2982-8643-8529-9240,Credit Card,Cleared,City Water,Groceries purchase at City Water,227.35,22.73,Groceries,101,In-Store Terminal,1000,749.92
e0bdbf52-6eba-458d-a792-d43f6cc33fe3,2023-10-07 13:58:30,8876,5521-5292-4291-4761,Credit Card,Cleared,Trader Joe's,Utilities purchase at Trader Joe's,31.97,3.2,Utilities,104,Mobile,1000,964.8299999999999
971b64fa-d3a1-40f6-bd86-950238040da6,2022-06-27 13:58:30,4334,2287-9883-4577-3206,Credit Card,Cleared,Netflix,Electronics purchase at Netflix,168.34,16.83,Electronics,102,Desktop,1000,814.8299999999999
5409e44f-59e7-4245-9508-093444bcf778,2022-12-17 13:58:30,9096,8035-5043-2398-9148,Credit Card,Cleared,Spotify,Electronics purchase at Spotify,209.52,20.95,Electronics,102,Desktop,1000,769.53
4817d9f4-b1fa-49cb-9952-f34198ed31f7,2023-09-19 13:58:30,8360,9961-6759-6250-7220,Credit Card,Cleared,City Water,Electronics purchase at City Water,410.61,41.06,Electronics,102,Mobile,680.48,228.81
0ca9964b-5b2f-429c-b5b3-50d85f5e42d0,2023-01-12 13:58:30,7190,6250-6920-6357-9633,Credit Card,Cleared,Trader Joe's,Dining purchase at Trader Joe's,417.02,41.7,Dining,103,In-Store Terminal,1000,541.28
47a6c4dd-78e2-42c8-949d-f9517a2cd477,2023-10-14 13:58:30,2380,5412-4149-2315-8158,Credit Card,Cleared,Energy Power,Utilities purchase at Energy Power,130.91,13.09,Utilities,104,Desktop,1000,856.0
cf0f0cee-d6ce-4691-b6fb-a66047757c4f,2022-06-06 13:58:30,2362,8137-8012-1557-8361,Credit Card,Cleared,Trader Joe's,Utilities purchase at Trader Joe's,391.45,39.15,Utilities,104,In-Store Terminal,1000,569.4
2e0ad96d-b1a8-474e-b810-cbd2e55cf4eb,2022-09-28 13:58:30,6555,6157-9964-8384-9947,Credit Card,Cleared,Whole Foods,Dining purchase at Whole Foods,79.08,7.91,Dining,103,Desktop,1000,913.01
f40cb8d3-1ee4-46aa-a025-2cfc9da1613e,2022-09-28 13:58:30,5407,5788-8992-5026-2689,Credit Card,Cleared,Energy Power,Groceries purchase at Energy Power,228.86,22.89,Groceries,101,Desktop,1000,748.25
399b8ccb-3f1a-4d84-b302-2fa9ec921ad4,2022-07-09 13:58:30,2900,3796-2913-2039-9832,Credit Card,Cleared,Spotify,Entertainment purchase at Spotify,361.18,36.12,Entertainment,105,In-Store Terminal,1000,602.6999999999999
2e01f563-3fd9-4116-be3e-52e22fbe359a,2023-05-11 13:58:30,7234,5426-2453-8914-2567,Credit Card,Cleared,McDonald's,Electronics purchase at McDonald's,41.25,4.12,Electronics,102,Mobile,1000,954.63
15765d0b-a89e-4db2-80e2-d9d19db42e69,2023-07-11 13:58:30,3435,3389-5818-9040-2050,Credit Card,Cleared,Newegg,Utilities purchase at Newegg,162.83,16.28,Utilities,104,Desktop,1000,820.89
03d77543-d6da-4f4d-a354-2e9530c96987,2022-12-03 13:58:30,2550,2805-8789-1043-5834,Credit Card,Cleared,Spotify,Dining purchase at Spotify,450.34,45.03,Dining,103,Mobile,1000,504.6300000000001
8e54ef3f-5033-47f8-bec6-a72a936db44e,2022-12-08 13:58:30,4533,9693-9260-7929-7184,Credit Card,Cleared,Spotify,Entertainment purchase at Spotify,56.37,5.64,Entertainment,105,In-Store Terminal,1000,937.99
c31b79fb-426f-489f-a308-12e67ee96fef,2023-08-03 13:58:30,2119,7890-5065-0218-1697,Credit Card,Cleared,Apple Store,Utilities purchase at Apple Store,481.37,48.14,Utilities,104,In-Store Terminal,1000,470.49
759b0cb8-ee52-4987-aec8-a19354e449b1,2023-08-24 13:58:30,7527,6394-7028-5235-8230,Credit Card,Cleared,Chipotle,Electronics purchase at Chipotle,345.55,34.55,Electronics,102,In-Store Terminal,1000,619.9000000000001
0bf6600a-869d-4954-84bd-a592ab932179,2022-12-24 13:58:30,6863,7618-6480-0888-8824,Credit Card,Cleared,Starbucks,Groceries purchase at Starbucks,428.04,42.8,Groceries,101,Mobile,1000,529.1600000000001
7d1ffd5b-25b4-4da9-85dc-89c89b15e69c,2022-11-28 13:58:30,5256,6704-6708-6192-5989,Credit Card,Cleared,AMC,Utilities purchase at AMC,141.3,14.13,Utilities,104,Desktop,1000,844.57
dc81825e-0ad3-4696-9857-f16dd8b01dc4,2023-02-25 13:58:30,2379,7406-7594-1566-1993,Credit Card,Cleared,Best Buy,Entertainment purchase at Best Buy,113.67,11.37,Entertainment,105,Desktop,1000,874.96
39742dd6-8a48-420b-94ce-37222dbe7b35,2022-01-30 13:58:30,3207,8691-6080-7859-9021,Credit Card,Cleared,InternetCo,Electronics purchase at InternetCo,296.9,29.69,Electronics,102,Desktop,1000,673.41
f8a10883-0dc3-490b-a251-0c965cad8ff5,2022-04-19 13:58:30,6950,8167-5868-0641-9688,Credit Card,Cleared,City Water,Electronics purchase at City Water,377.98,37.8,Electronics,102,In-Store Terminal,1000,584.22
cd915c88-3be1-4409-afc4-ad172c9b1d15,2023-03-29 13:58:30,9726,1136-7367-2398-2810,Credit Card,Cleared,McDonald's,Utilities purchase at McDonald's,490.13,49.01,Utilities,104,In-Store Terminal,1000,460.86
21c02387-5557-44db-ab7c-0501c62eb1a4,2022-02-04 13:58:30,1136,0657-6630-0303-1136,Credit Card,Cleared,Whole Foods,Dining purchase at Whole Foods,485.94,48.59,Dining,103,Mobile,1000,465.4699999999999
519f41ad-93ab-471d-a547-85dd9ca97997,2023-11-21 13:58:30,6007,6743-6147-9024-1998,Credit Card,Cleared,AMC,Electronics purchase at AMC,159.4,15.94,Electronics,102,Desktop,1000,824.66
424cc18f-1822-462c-acf7-bf8506fe03fc,2023-02-26 13:58:30,5027,5486-7868-9795-7306,Credit Card,Cleared,Newegg,Entertainment purchase at Newegg,200.31,20.03,Entertainment,105,Desktop,1000,779.6600000000001
214327fe-e858-4164-b2c3-c4f7aec6392c,2023-03-10 13:58:30,3595,0405-6810-0119-5004,Credit Card,Cleared,Best Buy,Groceries purchase at Best Buy,258.49,25.85,Groceries,101,Mobile,1000,715.66
aa1784d7-9eef-4f52-b6cf-307739300230,2022-02-12 13:58:30,9112,9328-2791-8674-7588,Credit Card,Cleared,Starbucks,Dining purchase at Starbucks,322.48,32.25,Dining,103,Desktop,1000,645.27
4de528e4-869c-4e5f-b6f3-2f0543066b7a,2022-11-03 13:58:30,4105,5988-0051-3253-3092,Credit Card,Cleared,Walmart,Utilities purchase at Walmart,301.97,30.2,Utilities,104,In-Store Terminal,1000,667.8299999999999
a0f11fb4-1ad2-403e-9103-8a268d620f22,2023-02-26 13:58:30,5525,8844-7278-6557-5345,Credit Card,Cleared,Newegg,Entertainment purchase at Newegg,332.96,33.3,Entertainment,105,Mobile,1000,633.74
607c2217-5f06-4c58-86a9-e5688d1a711f,2022-01-05 13:58:30,9923,8542-9055-7014-5038,Credit Card,Cleared,McDonald's,Groceries purchase at McDonald's,333.94,33.39,Groceries,101,In-Store Terminal,1000,632.67
b74cbe08-0c5e-4bc0-9e08-d4a063efe575,2022-05-20 13:58:30,9757,0719-0383-8153-0584,Credit Card,Cleared,Energy Power,Groceries purchase at Energy Power,252.84,25.28,Groceries,101,In-Store Terminal,1000,721.88
a17cc691-c318-4b85-a5e0-b1b7fc809875,2022-12-05 13:58:30,7646,9044-0552-1879-4175,Credit Card,Cleared,Netflix,Groceries purchase at Netflix,368.73,36.87,Groceries,101,In-Store Terminal,1000,594.4
5d70fc10-c62c-45d6-a3c4-5588a05df984,2023-09-20 13:58:30,5724,4461-8385-3898-3382,Credit Card,Cleared,Starbucks,Dining purchase at Starbucks,371.63,37.16,Dining,103,In-Store Terminal,1000,591.21
ca00a41f-3da8-4827-924f-88d614b806e3,2023-01-31 13:58:30,8313,4833-7010-7821-4865,Credit Card,Cleared,City Water,Entertainment purchase at City Water,477.7,47.77,Entertainment,105,Mobile,1000,474.53
1d192ba7-b620-458e-8b8d-6811b2be5290,2023-01-12 13:58:30,2388,4400-9672-8793-9947,Credit Card,Cleared,AMC,Utilities purchase at AMC,308.05,30.81,Utilities,104,Desktop,1000,661.1400000000001
19c5eeb4-4dda-48a1-b299-64f892faebe0,2023-12-16 13:58:30,8951,9052-1170-8039-9400,Credit Card,Cleared,Best Buy,Electronics purchase at Best Buy,367.21,36.72,Electronics,102,In-Store Terminal,1000,596.0699999999999
6046e7e7-d248-4e12-b41b-7fc0f7a9c6ad,2023-03-05 13:58:30,4468,2831-4875-6300-6768,Credit Card,Cleared,Starbucks,Dining purchase at Starbucks,191.67,19.17,Dining,103,Desktop,1000,789.1600000000001
7e0c997e-7037-458d-a6b0-9626b090ebe1,2022-05-18 13:58:30,9654,7092-6510-6192-5676,Credit Card,Cleared,Apple Store,Groceries purchase at Apple Store,204.3,20.43,Groceries,101,Desktop,1000,775.2700000000001
e7a6adfb-cb39-4c7f-b3fc-d8e8796aa2e9,2023-04-24 13:58:30,5674,5999-9351-1246-5667,Credit Card,Cleared,Walmart,Entertainment purchase at Walmart,311.55,31.16,Entertainment,105,Mobile,1000,657.2900000000001
6f7ab534-6cd0-494b-a154-863a359b81dc,2023-09-21 13:58:30,2309,5513-1727-6864-6764,Credit Card,Cleared,AMC,Entertainment purchase at AMC,136.14,13.61,Entertainment,105,In-Store Terminal,1000,850.25
03cd675c-0450-4976-8eb3-1ff386633107,2023-08-08 13:58:30,6991,7477-0947-1494-5644,Credit Card,Cleared,McDonald's,Entertainment purchase at McDonald's,347.41,34.74,Entertainment,105,In-Store Terminal,1000,617.8499999999999
541515bc-76f3-4e98-9e88-58b2025c9902,2023-08-18 13:58:30,6970,7184-0655-2114-5464,Credit Card,Cleared,Walmart,Utilities purchase at Walmart,314.24,31.42,Utilities,104,In-Store Terminal,1000,654.34
3994b272-ec50-4f82-ac6b-1e4812d6deef,2021-12-29 13:58:30,8806,9425-7256-1184-7069,Credit Card,Cleared,Apple Store,Entertainment purchase at Apple Store,303.63,30.36,Entertainment,105,Desktop,1000,666.01
349732ef-e9ba-4725-9f2b-6361b28b55ac,2022-09-23 13:58:30,9150,2562-1631-7041-5043,Credit Card,Cleared,Spotify,Entertainment purchase at Spotify,91.75,9.18,Entertainment,105,Mobile,1000,899.07
b0ca8a85-0532-4a80-8185-df0df1238b0c,2023-08-12 13:58:30,1184,5726-3626-8140-0847,Credit Card,Cleared,Spotify,Entertainment purchase at Spotify,434.74,43.47,Entertainment,105,Mobile,1000,521.79
5b792911-75dd-4046-b1b0-74d84e3a2967,2023-11-21 13:58:30,5565,2633-0205-6865-6449,Credit Card,Cleared,Newegg,Dining purchase at Newegg,129.54,12.95,Dining,103,Desktop,1000,857.51
8c7250dd-a942-4535-8281-a2d19e883153,2022-07-10 13:58:30,5596,9443-1966-1204-9943,Credit Card,Cleared,InternetCo,Electronics purchase at InternetCo,194.94,19.49,Electronics,102,Mobile,1000,785.5699999999999
d5cee29a-073e-4002-89f0-17c4cd8c61c0,2023-12-17 13:58:30,3530,9660-6384-3519-0481,Credit Card,Cleared,Whole Foods,Entertainment purchase at Whole Foods,418.8,41.88,Entertainment,105,In-Store Terminal,1000,539.32
885f375b-2f68-4d06-ab50-3e103a0c9b17,2022-03-18 13:58:30,1430,2059-8056-5642-7805,Credit Card,Cleared,Spotify,Groceries purchase at Spotify,377.33,37.73,Groceries,101,In-Store Terminal,1000,584.94
fc255244-2a40-448f-8908-0fc9ade67c1f,2022-10-14 13:58:30,2930,0010-4450-0073-0610,Credit Card,Cleared,Apple Store,Electronics purchase at Apple Store,386.36,38.64,Electronics,102,Desktop,1000,575.0
8f32279b-d10c-4925-b2c5-ea28ed972741,2023-04-14 13:58:30,2526,5744-4773-8277-9492,Credit Card,Cleared,Starbucks,Utilities purchase at Starbucks,64.65,6.47,Utilities,104,In-Store Terminal,1000,928.88
70a8a24e-efde-41d1-8dae-fd13e363c553,2022-05-27 13:58:30,7606,2894-3911-0107-0620,Credit Card,Cleared,McDonald's,Groceries purchase at McDonald's,408.52,40.85,Groceries,101,In-Store Terminal,1000,550.63
0135723d-9224-4d57-bd14-a121435c0fc1,2022-02-17 13:58:30,3352,5531-5528-1128-6752,Credit Card,Cleared,City Water,Entertainment purchase at City Water,121.55,12.16,Entertainment,105,Desktop,1000,866.2900000000001
cf2daf41-0091-41e1-9d65-6680ac134aaa,2023-10-09 13:58:30,1552,2313-7740-3835-5498,Credit Card,Cleared,City Water,Entertainment purchase at City Water,6.67,0.67,Entertainment,105,Mobile,1000,992.6600000000001
ab0fee9d-dd70-4012-bb97-6b0c33a06b0e,2023-12-15 13:58:30,3836,5562-5112-8056-6177,Credit Card,Cleared,McDonald's,Utilities purchase at McDonald's,264.63,26.46,Utilities,104,In-Store Terminal,1000,708.91
cf80928d-cedc-4def-af22-ceb5017547d9,2022-01-29 13:58:30,9819,9821-5071-0223-9660,Credit Card,Cleared,Trader Joe's,Groceries purchase at Trader Joe's,195.84,19.58,Groceries,101,Desktop,1000,784.5799999999999
e0b26a05-ed81-431f-9210-3b96fb38adf3,2023-08-04 13:58:30,9008,3965-0336-8111-9416,Credit Card,Cleared,Walmart,Groceries purchase at Walmart,406.89,40.69,Groceries,101,Desktop,1000,552.4200000000001
7320dc17-a527-44f6-89e7-58fcf6fcf592,2022-05-06 13:58:30,4181,9700-1795-7949-6951,Credit Card,Cleared,Trader Joe's,Entertainment purchase at Trader Joe's,355.79,35.58,Entertainment,105,Desktop,1000,608.63
9336360a-93f6-446b-be0c-94adf5050282,2022-06-15 13:58:30,4446,4004-3685-0583-9962,Credit Card,Cleared,Starbucks,Electronics purchase at Starbucks,28.66,2.87,Electronics,102,Desktop,1000,968.47
d646f32d-f5b9-4c9b-a225-3ec144f31331,2023-04-01 13:58:30,3212,5484-8586-6043-3526,Credit Card,Cleared,AMC,Electronics purchase at AMC,481.82,48.18,Electronics,102,In-Store Terminal,1000,470.00000000000006
8197d610-90c8-415b-9364-41e7a11cbcf5,2022-06-23 13:58:30,7130,1575-4636-2162-3037,Credit Card,Cleared,Whole Foods,Utilities purchase at Whole Foods,171.93,17.19,Utilities,104,In-Store Terminal,1000,810.8799999999999
2f5a096c-c851-407d-a0ef-16c8eff40ed0,2022-06-12 13:58:30,3372,1383-5364-7215-2777,Credit Card,Cleared,Whole Foods,Entertainment purchase at Whole Foods,247.06,24.71,Entertainment,105,Desktop,1000,728.23
c9aa5e73-562f-45d9-ae9b-0e79bf45f67d,2023-05-16 13:58:30,4465,4815-3602-7667-2614,Credit Card,Cleared,Apple Store,Groceries purchase at Apple Store,13.35,1.33,Groceries,101,Desktop,1000,985.3199999999999
b3876863-3b92-4860-8ae1-d4b500202dd2,2023-02-10 13:58:30,8482,4493-0577-5601-1357,Credit Card,Cleared,Best Buy,Dining purchase at Best Buy,127.08,12.71,Dining,103,In-Store Terminal,1000,860.2099999999999
674cfbf3-6be1-4881-b136-23d3631cc05e,2022-04-18 13:58:30,4628,9775-3690-4201-3317,Credit Card,Cleared,Apple Store,Electronics purchase at Apple Store,434.39,43.44,Electronics,102,Desktop,1000,522.1700000000001
e8c05d13-8a6b-42e5-a832-0ebfe93415d5,2022-10-25 13:58:30,1061,7519-4573-0147-7756,Credit Card,Cleared,Spotify,Dining purchase at Spotify,109.58,10.96,Dining,103,Mobile,503.7099999999999,383.16999999999996
dd013f95-1c78-42ba-8a2c-7ee18df382c3,2023-03-06 13:58:30,6605,2239-3653-5155-4435,Credit Card,Cleared,Best Buy,Groceries purchase at Best Buy,299.91,29.99,Groceries,101,Mobile,1000,670.0999999999999
5e4385df-3a5c-4070-83d8-3260a8c69b41,2023-03-12 13:58:30,4729,8346-4058-1716-0162,Credit Card,Cleared,Chipotle,Dining purchase at Chipotle,42.37,4.24,Dining,103,In-Store Terminal,1000,953.39
20908cd2-a630-4752-8fb6-e3441e4bf0b7,2023-11-06 13:58:30,7569,0627-7863-9990-7023,Credit Card,Cleared,Whole Foods,Groceries purchase at Whole Foods,159.73,15.97,Groceries,101,Mobile,1000,824.3
4395d7fe-6db6-475f-8431-6a5796425e2c,2022-04-11 13:58:30,2089,4662-7129-6712-9100,Credit Card,Cleared,Starbucks,Dining purchase at Starbucks,153.92,15.39,Dining,103,Mobile,1000,830.69
e62ea45d-ad75-4df4-9939-05b17e3d76c2,2022-02-21 13:58:30,1637,9320-7700-2653-2255,Credit Card,Cleared,AMC,Electronics purchase at AMC,154.01,15.4,Electronics,102,In-Store Terminal,1000,830.59
05170db2-37c8-45f7-8362-6bae7bd80769,2022-10-06 13:58:30,7473,8107-4128-5140-1455,Credit Card,Cleared,Spotify,Electronics purchase at Spotify,427.54,42.75,Electronics,102,In-Store Terminal,1000,529.71
afb77be2-4f0b-4bfc-ad79-e4a6f3e9359e,2023-07-31 13:58:30,1212,9810-3462-0370-7644,Credit Card,Cleared,Newegg,Entertainment purchase at Newegg,45.34,4.53,Entertainment,105,Mobile,1000,950.13
972014f1-32b1-48c7-b81b-22aca4c17305,2022-03-16 13:58:30,2415,8691-7336-1818-2576,Credit Card,Cleared,Whole Foods,Groceries purchase at Whole Foods,122.93,12.29,Groceries,101,In-Store Terminal,1000,864.78
633523dc-4218-4918-8030-5870cdfc457d,2023-10-05 13:58:30,5060,3496-9350-5503-1934,Credit Card,Cleared,Trader Joe's,Utilities purchase at Trader Joe's,81.86,8.19,Utilities,104,Desktop,873.75,783.6999999999999
c0537c16-9705-43d4-adfc-eb771e022cee,2023-07-28 13:58:30,9820,8205-8953-7878-1271,Credit Card,Cleared,McDonald's,Groceries purchase at McDonald's,457.33,45.73,Groceries,101,Desktop,1000,496.94000000000005
c604082f-70e2-426b-97a0-fece4721d6f7,2023-03-26 13:58:30,4657,8458-1417-9683-3767,Credit Card,Cleared,Energy Power,Utilities purchase at Energy Power,485.24,48.52,Utilities,104,Mobile,1000,466.24
ee02d7c6-0abe-4394-9c6e-46024db6d959,2022-10-24 13:58:30,2190,6445-9111-1129-8802,Credit Card,Cleared,Spotify,Groceries purchase at Spotify,26.1,2.61,Groceries,101,Desktop,1000,971.29
79b831d4-400d-4726-ae29-bddd83851310,2022-10-21 13:58:30,7982,5042-4182-2745-2996,Credit Card,Cleared,Apple Store,Entertainment purchase at Apple Store,20.32,2.03,Entertainment,105,Desktop,1000,977.65
c770cf96-cf1d-406e-b398-2000d49a1516,2022-09-04 13:58:30,4132,3060-2676-2004-5883,Credit Card,Cleared,AMC,Electronics purchase at AMC,451.72,45.17,Electronics,102,In-Store Terminal,1000,503.10999999999996
651de974-0ea7-4dce-8de3-db1af1a2b52c,2023-03-23 13:58:30,1738,3029-4609-0876-6552,Credit Card,Cleared,Best Buy,Utilities purchase at Best Buy,343.92,34.39,Utilities,104,Mobile,1000,621.6899999999999
e1aa47ed-7f8c-49e6-bd70-55342124e392,2023-06-25 13:58:30,3161,6524-3862-4041-1933,Credit Card,Cleared,Walmart,Groceries purchase at Walmart,466.95,46.7,Groceries,101,In-Store Terminal,679.2800000000001,165.6300000000001
350b08bb-951e-47da-9042-406b0c21b715,2022-12-19 13:58:30,7476,4593-2945-4820-9282,Credit Card,Cleared,Netflix,Electronics purchase at Netflix,109.0,10.9,Electronics,102,Mobile,1000,880.1
ecb87534-477b-4413-84a2-67c5c22a12df,2022-11-25 13:58:30,2113,9540-8378-9899-6447,Credit Card,Cleared,AMC,Entertainment purchase at AMC,84.88,8.49,Entertainment,105,Mobile,1000,906.63
9bb75903-050b-4cee-b204-a7daf00d1b14,2023-10-20 13:58:30,4686,8006-7720-2666-2535,Credit Card,Cleared,Energy Power,Entertainment purchase at Energy Power,257.56,25.76,Entertainment,105,Desktop,1000,716.6800000000001
16a18f18-9c0d-4b34-9fb7-c68547510c82,2023-01-31 13:58:30,4851,9761-7014-4482-1879,Credit Card,Cleared,Netflix,Entertainment purchase at Netflix,355.12,35.51,Entertainment,105,In-Store Terminal,1000,609.37
10a968ee-e82a-46dd-8686-ee77a2eb6b16,2022-07-28 13:58:30,5920,5377-0832-5646-2605,Credit Card,Cleared,Trader Joe's,Dining purchase at Trader Joe's,162.2,16.22,Dining,103,In-Store Terminal,1000,821.5799999999999
4bd1d419-4b83-43d4-8070-f5db9f065ff4,2023-12-25 13:58:30,5998,0102-6078-5844-3046,Credit Card,Cleared,Energy Power,Dining purchase at Energy Power,387.43,38.74,Dining,103,Mobile,1000,573.8299999999999
a06a33db-81e0-469f-9f72-34c142a3b4fc,2023-10-01 13:58:30,9828,6181-3949-7911-1590,Credit Card,Cleared,Spotify,Utilities purchase at Spotify,460.76,46.08,Utilities,104,Desktop,1000,493.16
75f67cec-19f8-4298-80b6-c7355de93970,2022-03-30 13:58:30,3648,1687-4973-3015-7978,Credit Card,Cleared,Starbucks,Entertainment purchase at Starbucks,487.19,48.72,Entertainment,105,Desktop,1000,464.0899999999999
d1cd29b8-0755-4886-8fd0-6aabe3df8c18,2023-08-14 13:58:30,3494,3492-0037-2094-0129,Credit Card,Cleared,McDonald's,Utilities purchase at McDonald's,189.86,18.99,Utilities,104,In-Store Terminal,1000,791.15
6ac7e08c-a2d5-4528-b1cf-9eb4a5d37f40,2022-02-21 13:58:30,1874,5002-5514-6790-3777,Credit Card,Cleared,Netflix,Dining purchase at Netflix,114.57,11.46,Dining,103,Desktop,1000,873.97
426e41f9-736a-4554-b72a-bb11ba66c2f3,2022-03-02 13:58:30,1802,1690-0571-9388-0937,Credit Card,Cleared,AMC,Entertainment purchase at AMC,439.02,43.9,Entertainment,105,Mobile,1000,517.08
d741ad07-9523-4fa2-aa67-603a818f7468,2022-07-11 13:58:30,6645,9882-8995-5350-8672,Credit Card,Cleared,Netflix,Dining purchase at Netflix,40.29,4.03,Dining,103,Mobile,1000,955.6800000000001
d3e8150c-ea5d-481a-b380-ceea596337a8,2023-08-15 13:58:30,6468,4644-1997-9935-8682,Credit Card,Cleared,Chipotle,Dining purchase at Chipotle,289.98,29.0,Dining,103,Mobile,1000,681.02
5c3ddefc-46d6-4e40-b99e-29842d885749,2022-03-15 13:58:30,6911,0202-8297-2318-8029,Credit Card,Cleared,McDonald's,Groceries purchase at McDonald's,463.09,46.31,Groceries,101,Mobile,1000,490.6000000000001
70262f63-9ca8-497e-a9ae-49df3241d638,2022-02-15 13:58:30,7973,4269-9201-5445-5040,Credit Card,Cleared,McDonald's,Electronics purchase at McDonald's,271.59,27.16,Electronics,102,In-Store Terminal,1000,701.2500000000001
21a71514-7adf-42b3-bb68-961c71044f37,2022-11-10 13:58:30,2022,8395-0930-7669-3714,Credit Card,Cleared,City Water,Entertainment purchase at City Water,73.51,7.35,Entertainment,105,In-Store Terminal,1000,919.14
c408e181-436e-4f49-a3ea-4dbf25dfe53c,2023-10-05 13:58:30,2898,4644-0128-4068-3155,Credit Card,Cleared,Apple Store,Entertainment purchase at Apple Store,403.8,40.38,Entertainment,105,Mobile,1000,555.82
8be5892b-f7ba-42d6-be29-208e21be2c60,2022-01-14 13:58:30,3881,7548-2070-6272-8235,Credit Card,Cleared,Newegg,Entertainment purchase at Newegg,425.74,42.57,Entertainment,105,Mobile,1000,531.6899999999999
ad8a4e68-a829-447c-8465-ef6a53da8828,2022-06-03 13:58:30,2987,9265-1129-1142-6958,Credit Card,Cleared,Walmart,Electronics purchase at Walmart,319.49,31.95,Electronics,102,Mobile,1000,648.56
e1b76a01-ac3a-4313-9b82-7bfca05c7f97,2023-05-22 13:58:30,8850,5533-8303-1484-6237,Credit Card,Cleared,Starbucks,Electronics purchase at Starbucks,108.5,10.85,Electronics,102,Desktop,1000,880.65
27e9dabe-a2c1-4944-9a08-83e1b0ef7e05,2022-05-09 13:58:30,1137,8590-8186-6922-9324,Credit Card,Cleared,McDonald's,Electronics purchase at McDonald's,319.66,31.97,Electronics,102,In-Store Terminal,1000,648.3699999999999
45693ca7-ce7c-4895-8caa-fbed09908674,2023-09-02 13:58:30,9416,4745-2979-7724-3154,Credit Card,Cleared,InternetCo,Dining purchase at InternetCo,323.9,32.39,Dining,103,Mobile,1000,643.71
53f27749-ef3f-4c95-9205-b469ad946a01,2022-12-13 13:58:30,5831,9322-7757-6182-7320,Credit Card,Cleared,Apple Store,Utilities purchase at Apple Store,100.38,10.04,Utilities,104,In-Store Terminal,1000,889.58
48e5a0aa-3206-4242-b051-b308b59b7acc,2023-03-11 13:58:30,1145,7829-9528-7874-0805,Credit Card,Cleared,Energy Power,Utilities purchase at Energy Power,470.69,47.07,Utilities,104,Mobile,1000,482.23999999999995
96e78c6c-6929-43ef-b2db-b52a6f6ce89a,2023-04-19 13:58:30,2047,1993-7457-2784-9076,Credit Card,Cleared,Newegg,Groceries purchase at Newegg,61.65,6.17,Groceries,101,In-Store Terminal,1000,932.1800000000001
eda6c9e7-ecc5-488e-b312-fe965bc6b5b3,2023-10-13 13:58:30,3070,0203-4351-4505-0158,Credit Card,Cleared,City Water,Groceries purchase at City Water,251.32,25.13,Groceries,101,Desktop,1000,723.5500000000001
fcf2489e-f9d7-4ccc-ad1f-a68e3c567b0e,2022-11-13 13:58:30,4772,2782-7152-0984-0457,Credit Card,Cleared,McDonald's,Entertainment purchase at McDonald's,325.13,32.51,Entertainment,105,Mobile,1000,642.36
18640fae-4314-435c-b611-2bf89448f136,2022-01-26 13:58:30,5558,5564-6752-5911-2313,Credit Card,Cleared,InternetCo,Electronics purchase at InternetCo,361.28,36.13,Electronics,102,In-Store Terminal,630.95,233.54000000000008
6a66d2c5-6f76-4121-a482-deb3ac7f6c49,2023-04-06 13:58:30,4365,4599-4072-4340-1254,Credit Card,Cleared,Starbucks,Groceries purchase at Starbucks,58.68,5.87,Groceries,101,Mobile,1000,935.45
3bb26ff8-f769-41a2-a47a-ea82458eef89,2022-08-02 13:58:30,9358,5619-9333-9488-7938,Credit Card,Cleared,InternetCo,Groceries purchase at InternetCo,32.08,3.21,Groceries,101,Desktop,1000,964.7099999999999
55089ca3-5569-42f3-983a-48290b012f2f,2022-06-25 13:58:30,2399,1130-6336-6331-4980,Credit Card,Cleared,Newegg,Groceries purchase at Newegg,139.5,13.95,Groceries,101,In-Store Terminal,1000,846.55
986f4209-879c-4795-be3c-29ccd0a6fc81,2023-12-22 13:58:30,4270,1113-9794-4455-9380,Credit Card,Cleared,McDonald's,Utilities purchase at McDonald's,405.5,40.55,Utilities,104,Desktop,1000,553.95
48dfd1f3-7b56-45f3-815a-8dadd0276ea3,2022-10-29 13:58:30,6944,2899-2991-8865-0829,Credit Card,Cleared,Trader Joe's,Groceries purchase at Trader Joe's,330.26,33.03,Groceries,101,Mobile,1000,636.71
0da4216f-93ce-40fb-8124-503353eb7df9,2022-05-23 13:58:30,6701,9497-0539-4116-0244,Credit Card,Cleared,McDonald's,Electronics purchase at McDonald's,434.23,43.42,Electronics,102,In-Store Terminal,1000,522.35
8f35898b-d2b9-4142-a52d-3e23beeca0c6,2022-04-05 13:58:30,3695,5606-8217-9412-8222,Credit Card,Cleared,Chipotle,Entertainment purchase at Chipotle,55.18,5.52,Entertainment,105,In-Store Terminal,1000,939.3000000000001
d6c8e691-d060-44e9-b40c-c1525807ef7c,2022-06-20 13:58:30,1477,6773-2037-1542-5172,Credit Card,Cleared,City Water,Entertainment purchase at City Water,458.74,45.87,Entertainment,105,Desktop,1000,495.39
